Title,Platform,Genres,Rating,Wishlist,Plays,Backlogs,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year,Release_Year,Publisher
The Legend of Zelda,NES,Adventure,3.2,463.0,9300.0,1.5K,6.51,3.74,0.93,1.69,0.14,1986.0,1986.0,Nintendo
Ghost Trick: Phantom Detective,DS,Adventure,4.4,1200.0,3600.0,1.8K,0.42,0.2,0.08,0.12,0.03,2010.0,2010.0,Capcom
Ghost Trick: Phantom Detective,DS,Puzzle,4.4,1200.0,3600.0,1.8K,0.42,0.2,0.08,0.12,0.03,2010.0,2010.0,Capcom
Paper Mario: The Thousand-Year Door,GC,Adventure,4.4,1500.0,6700.0,2.9K,2.25,1.48,0.25,0.46,0.06,2004.0,2004.0,Nintendo
Paper Mario: The Thousand-Year Door,GC,Rpg,4.4,1500.0,6700.0,2.9K,2.25,1.48,0.25,0.46,0.06,2004.0,2004.0,Nintendo
Paper Mario: The Thousand-Year Door,GC,Turn Based Strategy,4.4,1500.0,6700.0,2.9K,2.25,1.48,0.25,0.46,0.06,2004.0,2004.0,Nintendo
God of War II,PS2,Adventure,4.0,687.0,9300.0,1.3K,4.07,2.32,0.04,0.04,1.67,2007.0,2007.0,Sony Computer Entertainment
God of War II,PS2,Brawler,4.0,687.0,9300.0,1.3K,4.07,2.32,0.04,0.04,1.67,2007.0,2007.0,Sony Computer Entertainment
God of War II,PS2,Platform,4.0,687.0,9300.0,1.3K,4.07,2.32,0.04,0.04,1.67,2007.0,2007.0,Sony Computer Entertainment
Mass Effect 2,X360,Adventure,4.3,645.0,9600.0,1.9K,3.11,1.99,0.82,0.03,0.27,2010.0,2010.0,Electronic Arts
Mass Effect 2,PS3,Adventure,4.3,645.0,9600.0,1.9K,1.48,0.78,0.47,0.03,0.2,2011.0,2010.0,Electronic Arts
Mass Effect 2,PC,Adventure,4.3,645.0,9600.0,1.9K,0.4,0.01,0.32,0.0,0.07,2010.0,2010.0,Electronic Arts
Mass Effect 2,X360,Rpg,4.3,645.0,9600.0,1.9K,3.11,1.99,0.82,0.03,0.27,2010.0,2010.0,Electronic Arts
Mass Effect 2,PS3,Rpg,4.3,645.0,9600.0,1.9K,1.48,0.78,0.47,0.03,0.2,2011.0,2010.0,Electronic Arts
Mass Effect 2,PC,Rpg,4.3,645.0,9600.0,1.9K,0.4,0.01,0.32,0.0,0.07,2010.0,2010.0,Electronic Arts
Mass Effect 2,X360,Shooter,4.3,645.0,9600.0,1.9K,3.11,1.99,0.82,0.03,0.27,2010.0,2010.0,Electronic Arts
Mass Effect 2,PS3,Shooter,4.3,645.0,9600.0,1.9K,1.48,0.78,0.47,0.03,0.2,2011.0,2010.0,Electronic Arts
Mass Effect 2,PC,Shooter,4.3,645.0,9600.0,1.9K,0.4,0.01,0.32,0.0,0.07,2010.0,2010.0,Electronic Arts
Metal Gear Solid V: Ground Zeroes,PS4,Adventure,3.3,549.0,9500.0,1.7K,1.28,0.45,0.46,0.17,0.2,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,PS3,Adventure,3.3,549.0,9500.0,1.7K,0.62,0.14,0.14,0.27,0.06,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,XOne,Adventure,3.3,549.0,9500.0,1.7K,0.28,0.15,0.11,0.0,0.02,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,X360,Adventure,3.3,549.0,9500.0,1.7K,0.15,0.07,0.06,0.01,0.01,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,PS4,Rpg,3.3,549.0,9500.0,1.7K,1.28,0.45,0.46,0.17,0.2,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,PS3,Rpg,3.3,549.0,9500.0,1.7K,0.62,0.14,0.14,0.27,0.06,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,XOne,Rpg,3.3,549.0,9500.0,1.7K,0.28,0.15,0.11,0.0,0.02,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,X360,Rpg,3.3,549.0,9500.0,1.7K,0.15,0.07,0.06,0.01,0.01,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,PS4,Shooter,3.3,549.0,9500.0,1.7K,1.28,0.45,0.46,0.17,0.2,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,PS3,Shooter,3.3,549.0,9500.0,1.7K,0.62,0.14,0.14,0.27,0.06,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,XOne,Shooter,3.3,549.0,9500.0,1.7K,0.28,0.15,0.11,0.0,0.02,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,X360,Shooter,3.3,549.0,9500.0,1.7K,0.15,0.07,0.06,0.01,0.01,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,PS4,Strategy,3.3,549.0,9500.0,1.7K,1.28,0.45,0.46,0.17,0.2,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,PS3,Strategy,3.3,549.0,9500.0,1.7K,0.62,0.14,0.14,0.27,0.06,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,XOne,Strategy,3.3,549.0,9500.0,1.7K,0.28,0.15,0.11,0.0,0.02,2014.0,2014.0,Konami Digital Entertainment
Metal Gear Solid V: Ground Zeroes,X360,Strategy,3.3,549.0,9500.0,1.7K,0.15,0.07,0.06,0.01,0.01,2014.0,2014.0,Konami Digital Entertainment
Banjo-Kazooie,N64,Adventure,4.0,765.0,7400.0,2.1K,3.65,1.87,1.13,0.55,0.1,1998.0,1998.0,Nintendo
Banjo-Kazooie,X360,Adventure,4.0,765.0,7400.0,2.1K,0.01,0.0,0.01,0.0,0.0,2008.0,1998.0,Microsoft Game Studios
Banjo-Kazooie,N64,Platform,4.0,765.0,7400.0,2.1K,3.65,1.87,1.13,0.55,0.1,1998.0,1998.0,Nintendo
Banjo-Kazooie,X360,Platform,4.0,765.0,7400.0,2.1K,0.01,0.0,0.01,0.0,0.0,2008.0,1998.0,Microsoft Game Studios
Call of Duty: Black Ops II,PS3,Shooter,3.8,286.0,13000.0,626,14.03,4.99,5.88,0.65,2.52,2012.0,2012.0,Activision
Call of Duty: Black Ops II,X360,Shooter,3.8,286.0,13000.0,626,13.73,8.25,4.3,0.07,1.12,2012.0,2012.0,Activision
Call of Duty: Black Ops II,PC,Shooter,3.8,286.0,13000.0,626,1.53,0.63,0.69,0.0,0.21,2012.0,2012.0,Activision
Call of Duty: Black Ops II,WiiU,Shooter,3.8,286.0,13000.0,626,0.43,0.21,0.18,0.0,0.03,2012.0,2012.0,Activision
Mega Man X,SNES,Adventure,4.1,385.0,6900.0,1.1K,1.16,0.57,0.08,0.5,0.01,1993.0,1993.0,Capcom
Mega Man X,SNES,Platform,4.1,385.0,6900.0,1.1K,1.16,0.57,0.08,0.5,0.01,1993.0,1993.0,Capcom
Mega Man X,SNES,Shooter,4.1,385.0,6900.0,1.1K,1.16,0.57,0.08,0.5,0.01,1993.0,1993.0,Capcom
New Super Mario Bros. Wii,Wii,Adventure,3.5,241.0,13000.0,696,28.62,14.59,7.06,4.7,2.26,2009.0,2009.0,Nintendo
New Super Mario Bros. Wii,Wii,Platform,3.5,241.0,13000.0,696,28.62,14.59,7.06,4.7,2.26,2009.0,2009.0,Nintendo
Wolfenstein: The New Order,PS4,Adventure,3.6,722.0,8400.0,2.2K,1.58,0.47,0.8,0.03,0.29,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,XOne,Adventure,3.6,722.0,8400.0,2.2K,0.67,0.33,0.28,0.0,0.06,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,PS3,Adventure,3.6,722.0,8400.0,2.2K,0.51,0.14,0.25,0.02,0.09,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,PC,Adventure,3.6,722.0,8400.0,2.2K,0.46,0.12,0.29,0.0,0.05,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,X360,Adventure,3.6,722.0,8400.0,2.2K,0.41,0.18,0.19,0.0,0.04,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,PS4,Shooter,3.6,722.0,8400.0,2.2K,1.58,0.47,0.8,0.03,0.29,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,XOne,Shooter,3.6,722.0,8400.0,2.2K,0.67,0.33,0.28,0.0,0.06,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,PS3,Shooter,3.6,722.0,8400.0,2.2K,0.51,0.14,0.25,0.02,0.09,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,PC,Shooter,3.6,722.0,8400.0,2.2K,0.46,0.12,0.29,0.0,0.05,2014.0,2014.0,Bethesda Softworks
Wolfenstein: The New Order,X360,Shooter,3.6,722.0,8400.0,2.2K,0.41,0.18,0.19,0.0,0.04,2014.0,2014.0,Bethesda Softworks
Deus Ex,PC,Rpg,4.4,958.0,3800.0,2.7K,0.01,0.0,0.01,0.0,0.0,2000.0,2000.0,Eidos Interactive
Deus Ex,PC,Shooter,4.4,958.0,3800.0,2.7K,0.01,0.0,0.01,0.0,0.0,2000.0,2000.0,Eidos Interactive
BioShock 2,X360,Adventure,3.6,691.0,9100.0,3.3K,2.21,1.45,0.55,0.02,0.19,2010.0,2010.0,Take-Two Interactive
BioShock 2,PS3,Adventure,3.6,691.0,9100.0,3.3K,1.55,0.85,0.47,0.02,0.22,2010.0,2010.0,Take-Two Interactive
BioShock 2,PC,Adventure,3.6,691.0,9100.0,3.3K,0.24,0.02,0.19,0.0,0.04,,2010.0,Take-Two Interactive
BioShock 2,X360,Rpg,3.6,691.0,9100.0,3.3K,2.21,1.45,0.55,0.02,0.19,2010.0,2010.0,Take-Two Interactive
BioShock 2,PS3,Rpg,3.6,691.0,9100.0,3.3K,1.55,0.85,0.47,0.02,0.22,2010.0,2010.0,Take-Two Interactive
BioShock 2,PC,Rpg,3.6,691.0,9100.0,3.3K,0.24,0.02,0.19,0.0,0.04,,2010.0,Take-Two Interactive
BioShock 2,X360,Shooter,3.6,691.0,9100.0,3.3K,2.21,1.45,0.55,0.02,0.19,2010.0,2010.0,Take-Two Interactive
BioShock 2,PS3,Shooter,3.6,691.0,9100.0,3.3K,1.55,0.85,0.47,0.02,0.22,2010.0,2010.0,Take-Two Interactive
BioShock 2,PC,Shooter,3.6,691.0,9100.0,3.3K,0.24,0.02,0.19,0.0,0.04,,2010.0,Take-Two Interactive
Shovel Knight,3DS,Adventure,4.0,1200.0,8500.0,1.9K,0.13,0.07,0.04,0.01,0.01,2015.0,2014.0,Yacht Club Games
Shovel Knight,WiiU,Adventure,4.0,1200.0,8500.0,1.9K,0.11,0.06,0.04,0.0,0.01,2015.0,2014.0,Yacht Club Games
Shovel Knight,PS4,Adventure,4.0,1200.0,8500.0,1.9K,0.08,0.03,0.03,0.0,0.01,2015.0,2014.0,Yacht Club Games
Shovel Knight,3DS,Indie,4.0,1200.0,8500.0,1.9K,0.13,0.07,0.04,0.01,0.01,2015.0,2014.0,Yacht Club Games
Shovel Knight,WiiU,Indie,4.0,1200.0,8500.0,1.9K,0.11,0.06,0.04,0.0,0.01,2015.0,2014.0,Yacht Club Games
Shovel Knight,PS4,Indie,4.0,1200.0,8500.0,1.9K,0.08,0.03,0.03,0.0,0.01,2015.0,2014.0,Yacht Club Games
Shovel Knight,3DS,Platform,4.0,1200.0,8500.0,1.9K,0.13,0.07,0.04,0.01,0.01,2015.0,2014.0,Yacht Club Games
Shovel Knight,WiiU,Platform,4.0,1200.0,8500.0,1.9K,0.11,0.06,0.04,0.0,0.01,2015.0,2014.0,Yacht Club Games
Shovel Knight,PS4,Platform,4.0,1200.0,8500.0,1.9K,0.08,0.03,0.03,0.0,0.01,2015.0,2014.0,Yacht Club Games
Dark Souls II,PS3,Adventure,3.3,834.0,6700.0,1.4K,1.32,0.4,0.36,0.4,0.17,2014.0,2014.0,Namco Bandai Games
Dark Souls II,X360,Adventure,3.3,834.0,6700.0,1.4K,0.76,0.48,0.2,0.01,0.06,2014.0,2014.0,Namco Bandai Games
Dark Souls II,PS4,Adventure,3.3,834.0,6700.0,1.4K,0.59,0.2,0.22,0.08,0.08,2015.0,2014.0,Namco Bandai Games
Dark Souls II,XOne,Adventure,3.3,834.0,6700.0,1.4K,0.22,0.13,0.07,0.0,0.02,2015.0,2014.0,Namco Bandai Games
Dark Souls II,PC,Adventure,3.3,834.0,6700.0,1.4K,0.18,0.08,0.08,0.0,0.02,2014.0,2014.0,Namco Bandai Games
Dark Souls II,PS3,Rpg,3.3,834.0,6700.0,1.4K,1.32,0.4,0.36,0.4,0.17,2014.0,2014.0,Namco Bandai Games
Dark Souls II,X360,Rpg,3.3,834.0,6700.0,1.4K,0.76,0.48,0.2,0.01,0.06,2014.0,2014.0,Namco Bandai Games
Dark Souls II,PS4,Rpg,3.3,834.0,6700.0,1.4K,0.59,0.2,0.22,0.08,0.08,2015.0,2014.0,Namco Bandai Games
Dark Souls II,XOne,Rpg,3.3,834.0,6700.0,1.4K,0.22,0.13,0.07,0.0,0.02,2015.0,2014.0,Namco Bandai Games
Dark Souls II,PC,Rpg,3.3,834.0,6700.0,1.4K,0.18,0.08,0.08,0.0,0.02,2014.0,2014.0,Namco Bandai Games
Resident Evil 6,PS3,Adventure,2.5,552.0,7800.0,1.8K,3.15,0.88,0.97,0.88,0.42,2012.0,2012.0,Capcom
Resident Evil 6,X360,Adventure,2.5,552.0,7800.0,1.8K,1.98,1.11,0.63,0.07,0.16,2012.0,2012.0,Capcom
Resident Evil 6,PS4,Adventure,2.5,552.0,7800.0,1.8K,0.07,0.05,0.0,0.0,0.01,2016.0,2012.0,Capcom
Resident Evil 6,PC,Adventure,2.5,552.0,7800.0,1.8K,0.04,0.0,0.04,0.0,0.01,2012.0,2012.0,Capcom
Resident Evil 6,XOne,Adventure,2.5,552.0,7800.0,1.8K,0.04,0.03,0.0,0.0,0.0,2016.0,2012.0,Capcom
Resident Evil 6,PS3,Shooter,2.5,552.0,7800.0,1.8K,3.15,0.88,0.97,0.88,0.42,2012.0,2012.0,Capcom
Resident Evil 6,X360,Shooter,2.5,552.0,7800.0,1.8K,1.98,1.11,0.63,0.07,0.16,2012.0,2012.0,Capcom
Resident Evil 6,PS4,Shooter,2.5,552.0,7800.0,1.8K,0.07,0.05,0.0,0.0,0.01,2016.0,2012.0,Capcom
Resident Evil 6,PC,Shooter,2.5,552.0,7800.0,1.8K,0.04,0.0,0.04,0.0,0.01,2012.0,2012.0,Capcom
Resident Evil 6,XOne,Shooter,2.5,552.0,7800.0,1.8K,0.04,0.03,0.0,0.0,0.0,2016.0,2012.0,Capcom
Devil May Cry 3: Dante's Awakening,PS2,Adventure,4.2,648.0,6100.0,1.6K,2.09,0.99,0.63,0.29,0.19,2005.0,2005.0,Capcom
Devil May Cry 3: Dante's Awakening,PS2,Brawler,4.2,648.0,6100.0,1.6K,2.09,0.99,0.63,0.29,0.19,2005.0,2005.0,Capcom
Devil May Cry 3: Dante's Awakening,PS2,Shooter,4.2,648.0,6100.0,1.6K,2.09,0.99,0.63,0.29,0.19,2005.0,2005.0,Capcom
Tetris,GB,Arcade,4.1,66.0,9600.0,175,30.26,23.2,2.26,4.22,0.58,1989.0,1989.0,Nintendo
Tetris,NES,Arcade,4.1,66.0,9600.0,175,5.58,2.97,0.69,1.81,0.11,1988.0,1989.0,Nintendo
Tetris,GB,Puzzle,4.1,66.0,9600.0,175,30.26,23.2,2.26,4.22,0.58,1989.0,1989.0,Nintendo
Tetris,NES,Puzzle,4.1,66.0,9600.0,175,5.58,2.97,0.69,1.81,0.11,1988.0,1989.0,Nintendo
Super Mario 3D World,WiiU,Adventure,3.9,432.0,9600.0,787,4.25,2.11,1.11,0.72,0.3,2013.0,2013.0,Nintendo
Super Mario 3D World,WiiU,Platform,3.9,432.0,9600.0,787,4.25,2.11,1.11,0.72,0.3,2013.0,2013.0,Nintendo
Uncharted 3: Drake's Deception,PS3,Adventure,3.6,477.0,11000.0,1.5K,6.83,2.77,2.8,0.19,1.06,2011.0,2011.0,Sony Computer Entertainment
Uncharted 3: Drake's Deception,PS3,Platform,3.6,477.0,11000.0,1.5K,6.83,2.77,2.8,0.19,1.06,2011.0,2011.0,Sony Computer Entertainment
Uncharted 3: Drake's Deception,PS3,Shooter,3.6,477.0,11000.0,1.5K,6.83,2.77,2.8,0.19,1.06,2011.0,2011.0,Sony Computer Entertainment
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,Adventure,4.4,623.0,6600.0,1.6K,0.67,0.33,0.05,0.25,0.04,2007.0,2006.0,Capcom
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,Visual Novel,4.4,623.0,6600.0,1.6K,0.67,0.33,0.05,0.25,0.04,2007.0,2006.0,Capcom
Max Payne,PS2,Shooter,3.9,742.0,6300.0,1.5K,3.31,1.99,1.05,0.05,0.22,2001.0,2001.0,Take-Two Interactive
Max Payne,XB,Shooter,3.9,742.0,6300.0,1.5K,1.22,0.98,0.19,0.0,0.05,2001.0,2001.0,Take-Two Interactive
Max Payne,GBA,Shooter,3.9,742.0,6300.0,1.5K,0.03,0.02,0.01,0.0,0.0,2003.0,2001.0,Take-Two Interactive
Max Payne,PC,Shooter,3.9,742.0,6300.0,1.5K,0.02,0.0,0.02,0.0,0.0,2001.0,2001.0,Take-Two Interactive
Donkey Kong Country 2: Diddy's Kong Quest,SNES,Adventure,4.2,455.0,6600.0,1.6K,5.15,2.1,0.74,2.2,0.11,1995.0,1995.0,Nintendo
Donkey Kong Country 2: Diddy's Kong Quest,SNES,Platform,4.2,455.0,6600.0,1.6K,5.15,2.1,0.74,2.2,0.11,1995.0,1995.0,Nintendo
Resident Evil 2,PS,Adventure,4.2,597.0,5500.0,1.1K,5.82,1.88,1.47,2.02,0.45,1998.0,1998.0,Virgin Interactive
Resident Evil 2,N64,Adventure,4.2,597.0,5500.0,1.1K,0.56,0.39,0.09,0.07,0.01,1999.0,1998.0,Virgin Interactive
Resident Evil 2,GC,Adventure,4.2,597.0,5500.0,1.1K,0.06,0.04,0.01,0.0,0.0,2003.0,1998.0,Capcom
Resident Evil 2,PS,Shooter,4.2,597.0,5500.0,1.1K,5.82,1.88,1.47,2.02,0.45,1998.0,1998.0,Virgin Interactive
Resident Evil 2,N64,Shooter,4.2,597.0,5500.0,1.1K,0.56,0.39,0.09,0.07,0.01,1999.0,1998.0,Virgin Interactive
Resident Evil 2,GC,Shooter,4.2,597.0,5500.0,1.1K,0.06,0.04,0.01,0.0,0.0,2003.0,1998.0,Capcom
Mario Kart 7,3DS,Racing,3.5,141.0,10000.0,336,12.21,4.74,3.91,2.67,0.89,2011.0,2011.0,Nintendo
Bully,PS2,Adventure,3.9,768.0,6700.0,1.3K,0.94,0.75,0.03,0.04,0.12,2006.0,2006.0,Take-Two Interactive
Mario Kart 64,N64,Racing,3.5,194.0,9700.0,389,9.87,5.55,1.94,2.23,0.15,1996.0,1996.0,Nintendo
Resident Evil,PS,Adventure,4.3,470.0,4000.0,1.1K,5.05,2.05,1.16,1.11,0.73,1996.0,2002.0,Virgin Interactive
Resident Evil,SAT,Adventure,4.3,470.0,4000.0,1.1K,0.17,0.0,0.0,0.17,0.0,1997.0,2002.0,Capcom
Resident Evil,PS3,Adventure,4.3,470.0,4000.0,1.1K,0.12,0.0,0.0,0.12,0.0,2006.0,2002.0,Capcom
Resident Evil,PS,Puzzle,4.3,470.0,4000.0,1.1K,5.05,2.05,1.16,1.11,0.73,1996.0,2002.0,Virgin Interactive
Resident Evil,SAT,Puzzle,4.3,470.0,4000.0,1.1K,0.17,0.0,0.0,0.17,0.0,1997.0,2002.0,Capcom
Resident Evil,PS3,Puzzle,4.3,470.0,4000.0,1.1K,0.12,0.0,0.0,0.12,0.0,2006.0,2002.0,Capcom
The Evil Within,PS4,Adventure,3.4,822.0,4800.0,1.8K,1.81,0.55,0.84,0.11,0.31,2014.0,2014.0,Bethesda Softworks
The Evil Within,PS3,Adventure,3.4,822.0,4800.0,1.8K,0.92,0.26,0.39,0.12,0.14,2014.0,2014.0,Bethesda Softworks
The Evil Within,XOne,Adventure,3.4,822.0,4800.0,1.8K,0.65,0.35,0.25,0.0,0.05,2014.0,2014.0,Bethesda Softworks
The Evil Within,X360,Adventure,3.4,822.0,4800.0,1.8K,0.5,0.25,0.2,0.01,0.04,2014.0,2014.0,Bethesda Softworks
The Evil Within,PC,Adventure,3.4,822.0,4800.0,1.8K,0.27,0.09,0.16,0.0,0.02,2014.0,2014.0,Bethesda Softworks
The Evil Within,PS4,Shooter,3.4,822.0,4800.0,1.8K,1.81,0.55,0.84,0.11,0.31,2014.0,2014.0,Bethesda Softworks
The Evil Within,PS3,Shooter,3.4,822.0,4800.0,1.8K,0.92,0.26,0.39,0.12,0.14,2014.0,2014.0,Bethesda Softworks
The Evil Within,XOne,Shooter,3.4,822.0,4800.0,1.8K,0.65,0.35,0.25,0.0,0.05,2014.0,2014.0,Bethesda Softworks
The Evil Within,X360,Shooter,3.4,822.0,4800.0,1.8K,0.5,0.25,0.2,0.01,0.04,2014.0,2014.0,Bethesda Softworks
The Evil Within,PC,Shooter,3.4,822.0,4800.0,1.8K,0.27,0.09,0.16,0.0,0.02,2014.0,2014.0,Bethesda Softworks
Kirby's Adventure,NES,Platform,3.6,217.0,6000.0,690,1.75,0.79,0.14,0.8,0.02,1993.0,1993.0,Nintendo
The Sims 4,PC,Rpg,3.0,110.0,8300.0,667,2.97,0.96,1.72,0.0,0.29,2014.0,2014.0,Electronic Arts
The Sims 4,PC,Simulator,3.0,110.0,8300.0,667,2.97,0.96,1.72,0.0,0.29,2014.0,2014.0,Electronic Arts
Far Cry 4,PS4,Adventure,3.2,442.0,8500.0,1.3K,4.03,1.12,2.12,0.1,0.69,2014.0,2014.0,Ubisoft
Far Cry 4,XOne,Adventure,3.2,442.0,8500.0,1.3K,1.61,0.79,0.68,0.01,0.13,2014.0,2014.0,Ubisoft
Far Cry 4,PS3,Adventure,3.2,442.0,8500.0,1.3K,1.44,0.33,0.79,0.08,0.23,2014.0,2014.0,Ubisoft
Far Cry 4,X360,Adventure,3.2,442.0,8500.0,1.3K,0.98,0.45,0.44,0.0,0.08,2014.0,2014.0,Ubisoft
Far Cry 4,PC,Adventure,3.2,442.0,8500.0,1.3K,0.62,0.15,0.42,0.0,0.05,2014.0,2014.0,Ubisoft
Far Cry 4,PS4,Shooter,3.2,442.0,8500.0,1.3K,4.03,1.12,2.12,0.1,0.69,2014.0,2014.0,Ubisoft
Far Cry 4,XOne,Shooter,3.2,442.0,8500.0,1.3K,1.61,0.79,0.68,0.01,0.13,2014.0,2014.0,Ubisoft
Far Cry 4,PS3,Shooter,3.2,442.0,8500.0,1.3K,1.44,0.33,0.79,0.08,0.23,2014.0,2014.0,Ubisoft
Far Cry 4,X360,Shooter,3.2,442.0,8500.0,1.3K,0.98,0.45,0.44,0.0,0.08,2014.0,2014.0,Ubisoft
Far Cry 4,PC,Shooter,3.2,442.0,8500.0,1.3K,0.62,0.15,0.42,0.0,0.05,2014.0,2014.0,Ubisoft
Far Cry 4,PS4,Tactical,3.2,442.0,8500.0,1.3K,4.03,1.12,2.12,0.1,0.69,2014.0,2014.0,Ubisoft
Far Cry 4,XOne,Tactical,3.2,442.0,8500.0,1.3K,1.61,0.79,0.68,0.01,0.13,2014.0,2014.0,Ubisoft
Far Cry 4,PS3,Tactical,3.2,442.0,8500.0,1.3K,1.44,0.33,0.79,0.08,0.23,2014.0,2014.0,Ubisoft
Far Cry 4,X360,Tactical,3.2,442.0,8500.0,1.3K,0.98,0.45,0.44,0.0,0.08,2014.0,2014.0,Ubisoft
Far Cry 4,PC,Tactical,3.2,442.0,8500.0,1.3K,0.62,0.15,0.42,0.0,0.05,2014.0,2014.0,Ubisoft
Super Smash Bros.,N64,Fighting,3.4,207.0,9800.0,279,5.55,2.95,0.6,1.97,0.04,1999.0,1999.0,Nintendo
Super Smash Bros.,N64,Platform,3.4,207.0,9800.0,279,5.55,2.95,0.6,1.97,0.04,1999.0,1999.0,Nintendo
Halo 4,X360,Shooter,3.0,277.0,7600.0,1.2K,9.76,6.63,2.36,0.04,0.73,2012.0,2012.0,Microsoft Game Studios
Middle-earth: Shadow of Mordor,PS4,Adventure,3.4,478.0,8400.0,1.7K,2.99,1.01,1.41,0.05,0.53,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,XOne,Adventure,3.4,478.0,8400.0,1.7K,1.32,0.72,0.5,0.01,0.1,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,PS3,Adventure,3.4,478.0,8400.0,1.7K,0.64,0.2,0.33,0.01,0.1,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,X360,Adventure,3.4,478.0,8400.0,1.7K,0.54,0.28,0.21,0.0,0.05,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,PC,Adventure,3.4,478.0,8400.0,1.7K,0.36,0.12,0.2,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,PS4,Brawler,3.4,478.0,8400.0,1.7K,2.99,1.01,1.41,0.05,0.53,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,XOne,Brawler,3.4,478.0,8400.0,1.7K,1.32,0.72,0.5,0.01,0.1,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,PS3,Brawler,3.4,478.0,8400.0,1.7K,0.64,0.2,0.33,0.01,0.1,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,X360,Brawler,3.4,478.0,8400.0,1.7K,0.54,0.28,0.21,0.0,0.05,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,PC,Brawler,3.4,478.0,8400.0,1.7K,0.36,0.12,0.2,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,PS4,Rpg,3.4,478.0,8400.0,1.7K,2.99,1.01,1.41,0.05,0.53,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,XOne,Rpg,3.4,478.0,8400.0,1.7K,1.32,0.72,0.5,0.01,0.1,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,PS3,Rpg,3.4,478.0,8400.0,1.7K,0.64,0.2,0.33,0.01,0.1,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,X360,Rpg,3.4,478.0,8400.0,1.7K,0.54,0.28,0.21,0.0,0.05,2014.0,2014.0,Warner Bros. Interactive Entertainment
Middle-earth: Shadow of Mordor,PC,Rpg,3.4,478.0,8400.0,1.7K,0.36,0.12,0.2,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
Mega Man 2,NES,Adventure,3.6,163.0,6100.0,542,1.51,0.93,0.15,0.42,0.01,1988.0,1989.0,Capcom
Mega Man 2,NES,Platform,3.6,163.0,6100.0,542,1.51,0.93,0.15,0.42,0.01,1988.0,1989.0,Capcom
Phoenix Wright: Ace Attorney Trilogy,3DS,Adventure,4.3,779.0,4000.0,1.9K,0.02,0.0,0.0,0.02,0.0,2014.0,2014.0,Capcom
Phoenix Wright: Ace Attorney Trilogy,3DS,Puzzle,4.3,779.0,4000.0,1.9K,0.02,0.0,0.0,0.02,0.0,2014.0,2014.0,Capcom
